No.,Year,State,Process,Measure,killer,Compound,Value
4870,2015,GEORGIA,TREATED, MEASURED IN PCT OF AREA BEARING,INSECTICIDE,(INDOXACARB = 67710),0.00
4871,2015,GEORGIA,TREATED, MEASURED IN PCT OF AREA BEARING,INSECTICIDE,(MALATHION = 57701),54.00
4872,2015,GEORGIA,TREATED, MEASURED IN PCT OF AREA BEARING,INSECTICIDE,(METHOMYL = 90301),0.00
4873,2015,GEORGIA,TREATED, MEASURED IN PCT OF AREA BEARING,INSECTICIDE,(METHOXYFENOZIDE = 121027),0.00
4874,2015,GEORGIA,TREATED, MEASURED IN PCT OF AREA BEARING,INSECTICIDE,(METHYL PARATHION = 53501),0.00
4875,2015,GEORGIA,TREATED, MEASURED IN PCT OF AREA BEARING,INSECTICIDE,(NEEM OIL,0.00
4876,2015,GEORGIA,TREATED, MEASURED IN PCT OF AREA BEARING,INSECTICIDE,(NOVALURON = 124002),0.00
4877,2015,GEORGIA,TREATED, MEASURED IN PCT OF AREA BEARING,INSECTICIDE,(PHOSMET = 59201),37.00
4878,2015,GEORGIA,TREATED, MEASURED IN PCT OF AREA BEARING,INSECTICIDE,(PYRETHRINS = 69001),0.00
4879,2015,GEORGIA,TREATED, MEASURED IN PCT OF AREA BEARING,INSECTICIDE,(SPINETORAM = 110008),10.00
4880,2015,GEORGIA,TREATED, MEASURED IN PCT OF AREA BEARING,INSECTICIDE,(SPINETORAM-L = 110009),10.00
4881,2015,GEORGIA,TREATED, MEASURED IN PCT OF AREA BEARING,INSECTICIDE,(SPINOSAD = 110003),15.00
4882,2015,GEORGIA,TREATED, MEASURED IN PCT OF AREA BEARING,INSECTICIDE,(TEBUFENOZIDE = 129026),0.00
4883,2015,GEORGIA,TREATED, MEASURED IN PCT OF AREA BEARING,INSECTICIDE,(TOTAL),87.00
4884,2015,GEORGIA,TREATED, MEASURED IN PCT OF AREA BEARING,INSECTICIDE,(ZETA-CYPERMETHRIN = 129064),68.00
4885,2015,GEORGIA,TREATED, MEASURED IN PCT OF AREA BEARING,OTHER,(CUPRAMMONIUM ACETATE = 36011),0.00
4886,2015,GEORGIA,TREATED, MEASURED IN PCT OF AREA BEARING,OTHER,(ETHEPHON = 99801),0.00
4887,2015,GEORGIA,TREATED, MEASURED IN PCT OF AREA BEARING,OTHER,(GIBBERELLIC ACID = 43801),5.00
4888,2015,GEORGIA,TREATED, MEASURED IN PCT OF AREA BEARING,OTHER,(MINERAL OIL = 63502),0.00
4889,2015,GEORGIA,TREATED, MEASURED IN PCT OF AREA BEARING,OTHER,(TOTAL),9.00
4890,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB,FUNGICIDE,(AZOXYSTROBIN = 128810),4600.00
4891,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB,FUNGICIDE,(BACILLUS PUMILUS = 6485),0.00
4892,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB,FUNGICIDE,(BACILLUS SUBTILIS = 6479),0.00
4893,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB,FUNGICIDE,(BASIC COPPER SULFATE = 8101),0.00
4894,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB,FUNGICIDE,(BORAX DECAHYDRATE = 11102),0.00
4895,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB,FUNGICIDE,(BOSCALID = 128008),1300.00
4896,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB,FUNGICIDE,(CALCIUM POLYSULFIDE = 76702),11400.00
4897,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB,FUNGICIDE,(CAPTAN = 81301),20000.00
4898,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB,FUNGICIDE,(CHLOROTHALONIL = 81901),6600.00
4899,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB,FUNGICIDE,(COPPER CHLORIDE HYD. = 23501),0.00
4900,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB,FUNGICIDE,(COPPER HYDROXIDE = 23401),0.00
4901,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB,FUNGICIDE,(COPPER SULFATE = 24401),0.00
4902,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB,FUNGICIDE,(CYPRODINIL = 288202),2100.00
4903,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB,FUNGICIDE,(FENBUCONAZOLE = 129011),2100.00
4904,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB,FUNGICIDE,(FERBAM = 34801),0.00
4905,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB,FUNGICIDE,(FLUDIOXONIL = 71503),1400.00
4906,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB,FUNGICIDE,(FOSETYL-AL = 123301),19300.00
4907,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB,FUNGICIDE,(METCONAZOLE = 125619),1400.00
4908,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB,FUNGICIDE,(MONO-POTASSIUM SALT = 76416),5800.00
4909,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB,FUNGICIDE,(PROPICONAZOLE = 122101),900.00
4910,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB,FUNGICIDE,(PYRACLOSTROBIN = 99100),800.00
4911,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB,FUNGICIDE,(SULFUR = 77501),0.00
4912,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB,FUNGICIDE,(TOTAL),112200.00
4913,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB,FUNGICIDE,(ZIRAM = 34805),32300.00
4914,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB,HERBICIDE,(CARFENTRAZONE-ETHYL = 128712),0.00
4915,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB,HERBICIDE,(CLETHODIM = 121011),100.00
4916,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB,HERBICIDE,(DICHLOBENIL = 27401),0.00
4917,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB,HERBICIDE,(DIQUAT DIBROMIDE = 32201),0.00
4918,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB,HERBICIDE,(DIURON = 35505),14400.00
4919,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB,HERBICIDE,(FLUMIOXAZIN = 129034),400.00
4920,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB,HERBICIDE,(GLUFOSINATE-AMMONIUM = 128850),200.00
4921,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB,HERBICIDE,(GLYPHOSATE ISO. SALT = 103601),600.00
4922,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB,HERBICIDE,(GLYPHOSATE POT. SALT = 103613),600.00
4923,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB,HERBICIDE,(HEXAZINONE = 107201),1300.00
4924,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB,HERBICIDE,(ISOXABEN = 125851),0.00
4925,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB,HERBICIDE,(MESOTRIONE = 122990),900.00
4926,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB,HERBICIDE,(NAPROPAMIDE = 103001),0.00
4927,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB,HERBICIDE,(NORFLURAZON = 105801),1400.00
4928,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB,HERBICIDE,(ORYZALIN = 104201),3000.00
4929,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB,HERBICIDE,(PARAQUAT = 61601),1300.00
4930,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB,HERBICIDE,(PRONAMIDE = 101701),0.00
4931,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB,HERBICIDE,(S-METOLACHLOR = 108800),300.00
4932,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB,HERBICIDE,(SETHOXYDIM = 121001),0.00
4933,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB,HERBICIDE,(SIMAZINE = 80807),5700.00
4934,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB,HERBICIDE,(SULFENTRAZONE = 129081),500.00
4935,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB,HERBICIDE,(TERBACIL = 12701),5100.00
4936,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB,HERBICIDE,(TOTAL),36200.00
4937,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB,INSECTICIDE,(ACETAMIPRID = 99050),600.00
4938,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB,INSECTICIDE,(AZADIRACHTIN = 121701),0.00
4939,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB,INSECTICIDE,(BIFENTHRIN = 128825),1100.00
4940,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB,INSECTICIDE,(BT KURSTAKI ABTS-351 = 6522),0.00
4941,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB,INSECTICIDE,(CARBARYL = 56801),2600.00
4942,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB,INSECTICIDE,(CHLORANTRANILIPROLE = 90100),0.00
4943,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB,INSECTICIDE,(CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA = 16329),0.00
4944,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB,INSECTICIDE,(DIAZINON = 57801),0.00
4945,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB,INSECTICIDE,(ESFENVALERATE = 109303),600.00
4946,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB,INSECTICIDE,(FENPROPATHRIN = 127901),1000.00
4947,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB,INSECTICIDE,(IMIDACLOPRID = 129099),700.00
4948,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB,INSECTICIDE,(MALATHION = 57701),11400.00
4949,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB,INSECTICIDE,(METHOMYL = 90301),8500.00
4950,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB,INSECTICIDE,(METHOXYFENOZIDE = 121027),2300.00
4951,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB,INSECTICIDE,(METHYL PARATHION = 53501),0.00
4952,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB,INSECTICIDE,(PHOSMET = 59201),34700.00
4953,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB,INSECTICIDE,(SPINETORAM = 110008),100.00
4954,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB,INSECTICIDE,(SPINETORAM-L = 110009),100.00
4955,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB,INSECTICIDE,(SPINOSAD = 110003),0.00
4956,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB,INSECTICIDE,(TEBUFENOZIDE = 129026),0.00
4957,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB,INSECTICIDE,(TOTAL),65200.00
4958,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB,INSECTICIDE,(ZETA-CYPERMETHRIN = 129064),1200.00
4959,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB,OTHER,(BT KURSTAKI SA-12 = 6518),0.00
4960,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB,OTHER,(CYTOKININS = 116801),0.00
4961,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB,OTHER,(GIBBERELLIC ACID = 43801),0.00
4962,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB,OTHER,(METALDEHYDE = 53001),0.00
4963,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB,OTHER,(METHYL ANTHRANILATE = 128725),0.00
4964,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB,OTHER,(MINERAL OIL = 63502),0.00
4965,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB,OTHER,(REYNOUTRIA SACHALINE = 55809),0.00
4966,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB,OTHER,(TOTAL),1300.00
4967,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,FUNGICIDE,(AZOXYSTROBIN = 128810),0.19
4968,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,FUNGICIDE,(BACILLUS PUMILUS = 6485),0.00
4969,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,FUNGICIDE,(BACILLUS SUBTILIS = 6479),0.00
4970,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,FUNGICIDE,(BASIC COPPER SULFATE = 8101),0.00
4971,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,FUNGICIDE,(BORAX DECAHYDRATE = 11102),0.00
4972,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,FUNGICIDE,(BOSCALID = 128008),0.28
4973,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,FUNGICIDE,(CALCIUM POLYSULFIDE = 76702),2.08
4974,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,FUNGICIDE,(CAPTAN = 81301),1.99
4975,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,FUNGICIDE,(CHLOROTHALONIL = 81901),2.87
4976,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,FUNGICIDE,(COPPER CHLORIDE HYD. = 23501),0.00
4977,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,FUNGICIDE,(COPPER HYDROXIDE = 23401),0.00
4978,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,FUNGICIDE,(COPPER SULFATE = 24401),0.00
4979,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,FUNGICIDE,(CYPRODINIL = 288202),0.28
4980,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,FUNGICIDE,(FENBUCONAZOLE = 129011),0.09
4981,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,FUNGICIDE,(FERBAM = 34801),0.00
4982,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,FUNGICIDE,(FLUDIOXONIL = 71503),0.19
4983,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,FUNGICIDE,(FOSETYL-AL = 123301),3.98
4984,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,FUNGICIDE,(METCONAZOLE = 125619),0.08
4985,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,FUNGICIDE,(MONO-POTASSIUM SALT = 76416),1.77
4986,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,FUNGICIDE,(PROPICONAZOLE = 122101),0.17
4987,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,FUNGICIDE,(PYRACLOSTROBIN = 99100),0.15
4988,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,FUNGICIDE,(SULFUR = 77501),0.00
4989,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,FUNGICIDE,(ZIRAM = 34805),2.68
4990,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,HERBICIDE,(CARFENTRAZONE-ETHYL = 128712),0.03
4991,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,HERBICIDE,(CLETHODIM = 121011),0.09
4992,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,HERBICIDE,(DICHLOBENIL = 27401),0.00
4993,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,HERBICIDE,(DIQUAT DIBROMIDE = 32201),0.00
4994,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,HERBICIDE,(DIURON = 35505),1.76
4995,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,HERBICIDE,(FLUMIOXAZIN = 129034),0.20
4996,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,HERBICIDE,(GLUFOSINATE-AMMONIUM = 128850),0.66
4997,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,HERBICIDE,(GLYPHOSATE ISO. SALT = 103601),0.57
4998,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,HERBICIDE,(GLYPHOSATE POT. SALT = 103613),0.79
4999,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,HERBICIDE,(HEXAZINONE = 107201),0.62
5000,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,HERBICIDE,(ISOXABEN = 125851),0.00
5001,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,HERBICIDE,(MESOTRIONE = 122990),0.16
5002,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,HERBICIDE,(NAPROPAMIDE = 103001),0.00
5003,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,HERBICIDE,(NORFLURAZON = 105801),1.17
5004,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,HERBICIDE,(ORYZALIN = 104201),3.23
5005,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,HERBICIDE,(PARAQUAT = 61601),0.41
5006,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,HERBICIDE,(PRONAMIDE = 101701),0.00
5007,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,HERBICIDE,(S-METOLACHLOR = 108800),1.09
5008,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,HERBICIDE,(SETHOXYDIM = 121001),0.00
5009,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,HERBICIDE,(SIMAZINE = 80807),2.58
5010,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,HERBICIDE,(SULFENTRAZONE = 129081),0.32
5011,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,HERBICIDE,(TERBACIL = 12701),0.84
5012,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,INSECTICIDE,(ACETAMIPRID = 99050),0.10
5013,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,INSECTICIDE,(AZADIRACHTIN = 121701),0.00
5014,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,INSECTICIDE,(BIFENTHRIN = 128825),0.09
5015,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,INSECTICIDE,(BT KURSTAKI ABTS-351 = 6522),0.00
5016,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,INSECTICIDE,(CARBARYL = 56801),1.86
5017,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,INSECTICIDE,(CHLORANTRANILIPROLE = 90100),0.00
5018,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,INSECTICIDE,(CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA = 16329),0.00
5019,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,INSECTICIDE,(DIAZINON = 57801),0.00
5020,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,INSECTICIDE,(ESFENVALERATE = 109303),0.05
5021,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,INSECTICIDE,(FENPROPATHRIN = 127901),0.27
5022,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,INSECTICIDE,(IMIDACLOPRID = 129099),0.09
5023,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,INSECTICIDE,(MALATHION = 57701),1.67
5024,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,INSECTICIDE,(METHOMYL = 90301),0.71
5025,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,INSECTICIDE,(METHOXYFENOZIDE = 121027),0.19
5026,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,INSECTICIDE,(METHYL PARATHION = 53501),0.00
5027,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,INSECTICIDE,(PHOSMET = 59201),0.92
5028,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,INSECTICIDE,(SPINETORAM = 110008),0.03
5029,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,INSECTICIDE,(SPINETORAM-L = 110009),0.03
5030,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,INSECTICIDE,(SPINOSAD = 110003),0.00
5031,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,INSECTICIDE,(TEBUFENOZIDE = 129026),0.00
5032,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,INSECTICIDE,(ZETA-CYPERMETHRIN = 129064),0.03
5033,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,OTHER,(BT KURSTAKI SA-12 = 6518),0.00
5034,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,OTHER,(CYTOKININS = 116801),0.00
5035,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,OTHER,(GIBBERELLIC ACID = 43801),0.00
5036,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,OTHER,(METALDEHYDE = 53001),0.00
5037,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,OTHER,(METHYL ANTHRANILATE = 128725),0.00
5038,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,OTHER,(MINERAL OIL = 63502),0.00
5039,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION,OTHER,(REYNOUTRIA SACHALINE = 55809),0.00
5040,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,FUNGICIDE,(AZOXYSTROBIN = 128810),0.38
5041,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,FUNGICIDE,(BACILLUS PUMILUS = 6485),0.00
5042,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,FUNGICIDE,(BACILLUS SUBTILIS = 6479),0.00
5043,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,FUNGICIDE,(BASIC COPPER SULFATE = 8101),0.00
5044,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,FUNGICIDE,(BORAX DECAHYDRATE = 11102),0.00
5045,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,FUNGICIDE,(BOSCALID = 128008),0.34
5046,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,FUNGICIDE,(CALCIUM POLYSULFIDE = 76702),2.40
5047,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,FUNGICIDE,(CAPTAN = 81301),3.06
5048,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,FUNGICIDE,(CHLOROTHALONIL = 81901),3.41
5049,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,FUNGICIDE,(COPPER CHLORIDE HYD. = 23501),0.00
5050,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,FUNGICIDE,(COPPER HYDROXIDE = 23401),0.00
5051,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,FUNGICIDE,(COPPER SULFATE = 24401),0.00
5052,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,FUNGICIDE,(CYPRODINIL = 288202),0.53
5053,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,FUNGICIDE,(FENBUCONAZOLE = 129011),0.15
5054,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,FUNGICIDE,(FERBAM = 34801),0.00
5055,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,FUNGICIDE,(FLUDIOXONIL = 71503),0.35
5056,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,FUNGICIDE,(FOSETYL-AL = 123301),8.08
5057,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,FUNGICIDE,(METCONAZOLE = 125619),0.12
5058,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,FUNGICIDE,(MONO-POTASSIUM SALT = 76416),2.09
5059,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,FUNGICIDE,(PROPICONAZOLE = 122101),0.30
5060,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,FUNGICIDE,(PYRACLOSTROBIN = 99100),0.17
5061,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,FUNGICIDE,(SULFUR = 77501),0.00
5062,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,FUNGICIDE,(ZIRAM = 34805),4.28
5063,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,HERBICIDE,(CARFENTRAZONE-ETHYL = 128712),0.03
5064,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,HERBICIDE,(CLETHODIM = 121011),0.10
5065,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,HERBICIDE,(DICHLOBENIL = 27401),0.00
5066,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,HERBICIDE,(DIQUAT DIBROMIDE = 32201),0.00
5067,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,HERBICIDE,(DIURON = 35505),2.08
5068,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,HERBICIDE,(FLUMIOXAZIN = 129034),0.27
5069,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,HERBICIDE,(GLUFOSINATE-AMMONIUM = 128850),0.66
5070,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,HERBICIDE,(GLYPHOSATE ISO. SALT = 103601),0.84
5071,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,HERBICIDE,(GLYPHOSATE POT. SALT = 103613),0.95
5072,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,HERBICIDE,(HEXAZINONE = 107201),0.85
5073,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,HERBICIDE,(ISOXABEN = 125851),0.00
5074,2015,MICHIGAN,APPLICATIONS, MEASURED IN LB / ACRE / YEAR,HERBICIDE,(MESOTRIONE = 122990),0.18
